MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DAY,SEXDSTN_FLAG_CD,MESURE_IEM_001_VALUE,MESURE_IEM_002_VALUE,MESURE_IEM_003_VALUE,MESURE_IEM_004_VALUE,MESURE_IEM_005_VALUE,MESURE_IEM_006_VALUE,MESURE_IEM_007_VALUE,MESURE_IEM_008_VALUE,MESURE_IEM_009_VALUE,MESURE_IEM_010_VALUE,MESURE_IEM_012_VALUE,MESURE_IEM_013_VALUE,MESURE_IEM_014_VALUE,MESURE_IEM_015_VALUE,MESURE_IEM_016_VALUE,MESURE_IEM_017_VALUE,MESURE_IEM_018_VALUE,MESURE_IEM_019_VALUE,MESURE_IEM_020_VALUE,MESURE_IEM_021_VALUE,MESURE_IEM_022_VALUE,MESURE_IEM_023_VALUE,MESURE_IEM_024_VALUE,MESURE_IEM_025_VALUE,MESURE_IEM_026_VALUE,MESURE_IEM_027_VALUE,MESURE_IEM_028_VALUE,MESURE_IEM_029_VALUE,MESURE_IEM_030_VALUE,MESURE_IEM_031_VALUE,MESURE_IEM_032_VALUE,MESURE_IEM_033_VALUE,MESURE_IEM_034_VALUE,MESURE_IEM_035_VALUE,MESURE_IEM_036_VALUE,MESURE_IEM_037_VALUE,MESURE_IEM_038_VALUE,MESURE_IEM_039_VALUE,MESURE_IEM_040_VALUE,MESURE_IEM_041_VALUE,MESURE_IEM_042_VALUE,MESURE_IEM_043_VALUE,MESURE_IEM_044_VALUE,MESURE_IEM_050_VALUE,MESURE_IEM_051_VALUE,MESURE_IEM_052_VALUE
3,서초,성인,일반,36,관리자,3등급,20,M,175.1,78.5,21.3,77.2,92,134,42.4,46.8,,,14.2,,,,,,25.6,33,,,213,,,,,,59.6,,,,,,,,104,42.5,,,0.346,,,,,,,
1,화성,성인,일반,64,관리자,참가,20,M,165.3,73.6,25.1,,76,148,35,35.2,,,11.1,,,,,,26.9,38,,13.31,169,,,,,,47.8,,,,,,,,130,32.1,,,,,,,,,,
1,진천,성인,일반,62,관리자,참가,20,M,176,67.8,20.8,81.9,88,157,36.7,43.5,,,-1.3,,,,,,21.9,25,,,163,,,,,,64.2,,,,,,,,115,36.9,,,0.437,,,,,,,
1,KSPO건강체력,어르신,출장,79,관리자,참가,20,M,161,64.4,33.2,,81,151,28.1,29.6,,,,,,,,,24.8,,,,,,,,,27.17,46.0,,,,,,,,,,,,,,,,,,,29.6
2,익산,성인,출장,19,관리자,참가,20,F,161,58.8,33,,80,120,20.7,27.5,,,15.6,,,,,,22.7,18,21,,,,,,,,46.8,,33.4,,,,,,,,,,0.420,0.454,,,,,,
2,사천,어르신,일반,65,관리자,3등급,20,F,152.9,51.6,27.1,76.6,81,155,23.3,21.1,,,13,,,,,,22.1,,,,,21,,122,5.03,20.53,45.2,,,,,,,,,,,,,,,,,,,23.3
2,익산,성인,출장,19,관리자,3등급,20,F,157.4,53.1,32.1,,67,122,17.3,20.3,,,19,,,,,,21.4,39,21,,,,,,,,38.2,,34.3,,,,,,,,,,0.483,0.448,,,,,,
2,익산,성인,출장,19,관리자,참가,20,F,167.3,62.8,33.8,,58,114,22.5,23.3,,,9.7,,,,,,22.4,37,29,,,,,,,,37.1,,35.3,,,,,,,,,,0.403,0.429,,,,,,
2,익산,성인,출장,19,관리자,참가,20,F,165.2,76.7,39.6,,70,110,27.5,28.3,,,20.6,,,,,,28.1,21,21,,,,,,,,36.9,,30.6,,,,,,,,,,0.391,0.483,,,,,,
1,성동,성인,일반,21,관리자,3등급,20,F,172,58.6,31.4,,82,113,24.2,26.1,,,10.8,,,,,,19.8,32,,,168,,,,,,44.5,,,,,,,,133,36.5,,,0.301,,,,,,,
2,KSPO건강체력,성인,출장,58,관리자,참가,20,F,151,58.3,38.7,,86,155,24.2,24.6,,,,,,,,,25.6,,,,,,,,,,42.2,,,,,,,,,,,,,,,,,,,
2,강릉,어르신,일반,68,관리자,2등급,20,M,169.9,76.8,21.2,90.3,91,155,47.6,43.4,,,16.7,,,,,,26.6,,,,,28,,137,5.56,22.12,62.0,,,,,,,,,,,,,,,,,,,47.6
1,KSPO대구,성인,일반,32,관리자,참가,20,F,159.2,49.1,24.8,69.4,56,104,25.4,30.2,,,4.6,,,,,,19.4,3,,,,,,,,,61.5,,,,,,,,115,37.8,,,0.341,0.395,,,,,,
2,KSPO광주,성인,일반,35,관리자,1등급,20,M,170.7,71.4,19.5,85.3,81,124,44,49.7,,,14.8,,,,,,24.5,48,,12.06,232,,,,,,69.6,,,,,,,,102,44.3,,,,,,,,,,
1,익산,성인,출장,19,관리자,참가,20,M,170,54.8,18.3,,78,117,31.3,35.7,,,5.6,,,,,,19.0,61,45,,,,,,,,65.1,,46.0,,,,,,,,,,0.308,0.542,,,,,,
2,KSPO광주,성인,일반,32,관리자,3등급,20,M,170.2,69.5,19.7,84.0,77,129,35.3,39.1,,,10.7,,,,,,24.0,58,,11.06,221,,,,,,56.3,,,,,,,,113,43.8,,,,,,,,,,
3,익산,성인,출장,19,관리자,참가,20,F,166,58,29.6,,62,11.8,25.8,27.5,,,25.0,,,,,,21.0,21,32,,,,,,,,47.4,,37.0,,,,,,,,,,0.359,0.487,,,,,,
1,KSPO송파,성인,일반,61,관리자,참가,20,F,158.8,71.9,34.4,98.5,89,157,29.1,32.1,,,22.2,,,,,,28.5,22,10,,143,,,,,,44.6,,26.3,,,,,,,,,,0.458,,,,,,,
2,KSPO송파,성인,일반,60,관리자,1등급,20,F,159.5,63.4,34.3,95.7,63,157,30.1,28.6,,,23.1,,,,,,24.9,23,16,,157,,,,,,47.5,,29.5,,,,,,,,,,0.320,,,,,,,
1,익산,성인,출장,19,관리자,3등급,20,M,179,81.5,19.5,,90,139,46.9,48.2,,,15.6,,,,,,25.4,47,43,,,,,,,,59.1,,41.4,,,,,,,,,,0.347,0.617,,,,,,
3,KSPO건강체력,어르신,출장,72,관리자,참가,20,M,160,49,13.5,,55,103,39.4,38.7,,,,,,,,,19.1,,,,,,,,,16.08,80.4,,,,,,,,,,,,,,,,,,,39.4
2,익산,성인,출장,19,관리자,3등급,20,M,179,64.2,10.5,,62,112,41.6,41.9,,,10.4,,,,,,20.0,52,53,,,,,,,,65.3,,46.3,,,,,,,,,,0.277,0.631,,,,,,
2,익산,성인,출장,21,관리자,참가,20,F,168.7,79.5,36.8,,81,130,25.8,28,,,-2.3,,,,,,27.9,12,15,,,,,,,,35.2,,28.3,,,,,,,,,,0.417,0.368,,,,,,
1,동구(인천),성인,일반,23,관리자,3등급,20,F,171.8,48.7,23.6,,74,119,23.5,22.6,,,11.5,,,,,,16.5,38,,,147,,,,,,48.3,,,102,138,167,,38.4,,,,,0.357,,,,,,,
1,KSPO송파,성인,일반,60,관리자,참가,20,M,170.1,70.5,28,81.5,78,130,32.6,34.5,,,15,,,,,,24.4,13,,,,,,,,,48.9,,,,,,,,126,34.8,,,0.331,0.476,,,,,,
2,익산,성인,출장,19,관리자,3등급,20,F,167,53.7,27.7,,72,113,21.3,24.9,,,19,,,,,,19.3,24,19,,,,,,,,46.4,,33.7,,,,,,,,,,0.438,0.493,,,,,,
1,남구(부산),성인,일반,60,관리자,1등급,20,M,168.9,76.20,19.4,84.3,74,124,47.6,49.3,,,14.3,,,,,,26.7,50,,,195,,,,,,64.7,,,64,89,104,125,41.3,,,,,0.351,,,,,,,
4,익산,성인,출장,20,관리자,참가,20,F,158.8,61.3,32.8,,68,116,24.5,24.3,,,11,,,,,,24.3,8,24,,,,,,,,40.0,,33.8,,,,,,,,,,0.370,0.507,,,,,,
3,KSPO건강체력,어르신,출장,78,관리자,참가,20,F,154.4,55.6,38.4,,54,119,16.8,19.3,,,,,,,,,23.3,,,,,,,,,25.88,34.7,,,,,,,,,,,,,,,,,,,19.3
3,익산,성인,출장,19,관리자,2등급,20,F,159.9,61.8,30.1,,65,100,30.1,25,,,28.2,,,,,,24.2,46,26,,,,,,,,48.7,,34.4,,,,,,,,,,0.385,0.458,,,,,,
3,안산,성인,일반,24,관리자,참가,20,F,169.1,50.2,26.5,79.0,71,111,25,27.7,,,13.8,,,,,,17.6,18,,,159,,,,,,55.2,,,,,,,,143,36.5,,,0.384,,,,,,,
1,안산,성인,일반,33,관리자,3등급,20,F,161.2,59.8,25.7,81.2,68,103,25.1,27.7,,,11.2,,,,,,23.0,29,,,,,,,,,46.3,,,,,,,,91,38.1,,,0.383,0.450,,,,,,
3,중구(서울),성인,일반,61,관리자,3등급,20,M,163.6,66.3,23.9,,89,144,40.3,36.6,,,12.5,,,,,,24.8,39,,,160,,,,,,60.8,,,99,120,143,168,33.7,,,,,0.356,,,,,,,
1,광산,성인,일반,64,관리자,참가,20,M,174,79.1,27.5,91,92,151,51.3,54.1,,,22.3,,,,,,26.1,18,,,,,,,,,68.4,,,80,105,134,161,31.9,,,,,0.386,0.415,,,,,,
1,KSPO건강체력,성인,출장,54,관리자,참가,20,F,158,56.2,31.2,,90,149,29.7,30.7,,,,,,,,,22.5,,,,,,,,,,54.6,,,,,,,,99,33.8,,,,,,,,,,
2,수원,성인,일반,24,관리자,3등급,20,F,157.5,55.0,30.4,60,61,110,16.1,21.2,,,23.8,,,,,,22.2,34,22,,119,,,,,,38.5,,34.1,,,,,,,,,,0.397,,,,,,,
2,춘천,어르신,일반,65,관리자,참가,20,F,159,60.1,33.9,85.3,80,141,23.8,18.5,,,9.1,,,,,,23.8,,,,,28,,115,5.02,22.55,39.6,,,,,,,,,,,,,,,,,,,23.8
6,양평,어르신,일반,74,관리자,1등급,20,M,159.8,70.20,31.9,91.4,79,130,42.2,38,,,13.2,,,,,,27.5,,,,,34,,130,4.34,19.07,60.1,,,,,,,,,,,,,,,,,,,42.2
2,포천,성인,일반,60,관리자,2등급,20,M,178.9,78.7,20.1,87,76,151,45,47.5,,,11.7,,,,,,24.6,28,25,,,,,,,,60.4,,34.4,,,,,,,,,,0.396,0.526,,,,,,
1,포천,어르신,일반,72,관리자,1등급,20,M,174.3,67.0,26.3,87.5,88,205,36.1,40.4,,,10.0,,,,,,22.1,,,,,24,,122,4.57,21.56,60.3,,,,,,,,,,,,,,,,,,,40.4
2,마포,성인,일반,61,관리자,1등급,20,M,159.6,62.6,29.8,87,81,148,33.8,37.8,,,21.6,,,,,,24.6,32,,,175,,,,,,60.4,,,,,,,,104,38.7,,,0.403,,,,,,,
3,마포,성인,일반,24,관리자,참가,20,F,169.3,56.6,28.1,69,63,117,25.8,27.6,,,19.9,,,,,,19.7,2,,,152,,,,,,48.8,,,,,,,,128,36.8,,,0.333,,,,,,,
7,동구(광주),성인,일반,53,관리자,1등급,20,F,158.5,61.1,33.3,75,66,117,26.1,27.9,,,21.2,,,,,,24.3,27,21,,143,,,,,,45.7,,31.7,,,,,,,,,,0.384,,,,,,,
1,사상,성인,일반,24,관리자,3등급,20,F,168.6,60.6,28.9,73.6,94,133,21,24,,,11.4,,,,,,21.3,42,20,,,,,,,,39.6,,32.7,,,,,,,,,,0.385,0.462,,,,,,
1,KSPO건강체력,성인,출장,63,관리자,참가,20,M,173.8,70.8,26.6,,94,153,37,38.8,,,,,,,,,23.4,,,,,,,,,,54.8,,,,,,,,123,34.7,,,,,,,,,,
1,KSPO건강체력,어르신,출장,77,관리자,참가,20,F,151.2,49.3,26.9,,85,148,29.1,28.4,,,,,,,,,21.6,,,,,,,,,19.20,59.0,,,,,,,,,,,,,,,,,,,29.1
1,세종,성인,일반,23,관리자,3등급,20,F,172.1,50.7,24.4,71.4,70,114,17.9,21.8,,,11.6,,,,,,17.1,30,,,126,,,,,,43.0,,,111,135,161,,38.5,,,,,0.322,,,,,,,
1,부천,성인,일반,21,관리자,3등급,20,F,168.6,67.9,35.7,,91,132,26.8,31,,,13.8,,,,,,23.9,23,,,164,,,,,,45.7,,,,,,,,139,33.1,,,0.382,,,,,,,
1,KSPO건강체력,어르신,출장,76,관리자,참가,20,M,158.7,52.1,26.9,,64,120,28.4,27.1,,,,,,,,,20.7,,,,,,,,,17.17,54.5,,,,,,,,,,,,,,,,,,,28.4
1,서구(대전),청소년,일반,18,관리자,참가,20,F,156,61,34.4,,71,120,24.8,25.9,,34,-1,21.03,0.390,47.806,16,48.542,25.1,,,,,,,,,,42.5,,,119,140,160,,35.0,,,,,,,,,,,,
1,전주,성인,일반,27,관리자,3등급,20,M,171.6,74.4,16.8,84,89,153,41.9,42.9,,,8.5,,,,,,25.3,51,,,201,,,,,,57.7,,,59,89,103,132,50.5,,,,,0.313,,,,,,,
1,동작,어르신,일반,70,관리자,3등급,20,F,158.6,58.9,34.4,,90,157,0,21.6,,,18.6,,,,,,23.4,,,,,14,,88,6.25,28.18,36.7,,,,,,,,,,,,,,,,,,,21.6
2,KSPO건강체력,어르신,출장,65,관리자,참가,20,M,172.5,65.7,31.5,,82,139,42.2,37.4,,,,,,,,,22.1,,,,,,,,,15.01,64.2,,,,,,,,,,,,,,,,,,,42.2
1,양평,어르신,일반,67,관리자,참가,20,F,151.1,55.20,33.1,77.9,70,133,17.4,20.8,,,10.9,,,,,,24.2,,,,,21,,120,4.50,19.61,37.7,,,,,,,,,,,,,,,,,,,20.8
1,KSPO건강체력,어르신,출장,67,관리자,참가,20,M,169.5,70.6,25.6,,82,139,38.1,41.6,,,,,,,,,24.6,,,,,,,,,19.69,58.9,,,,,,,,,,,,,,,,,,,41.6
1,KSPO건강체력,어르신,출장,71,관리자,참가,20,M,172.3,62.9,28.3,,57,110,40.9,42.5,,,,,,,,,21.2,,,,,,,,,26.34,67.6,,,,,,,,,,,,,,,,,,,42.5
4,양평,어르신,일반,68,관리자,3등급,20,F,144.0,57.10,39.1,86.6,86,159,24.8,27.1,,,12.5,,,,,,27.5,,,,,30,,112,5.68,23.76,47.5,,,,,,,,,,,,,,,,,,,27.1
2,KSPO건강체력,어르신,출장,77,관리자,참가,20,M,163.8,67.5,27.4,,66,148,36.5,31.9,,,,,,,,,25.2,,,,,,,,,22.22,54.1,,,,,,,,,,,,,,,,,,,36.5
1,KSPO건강체력,어르신,출장,76,관리자,참가,20,M,165.3,57.7,21.2,,69,119,28.4,24.7,,,,,,,,,21.1,,,,,,,,,22.74,49.2,,,,,,,,,,,,,,,,,,,28.4
4,중구(서울),성인,일반,61,관리자,3등급,20,M,168.5,69.9,22.2,,87,146,40.9,44.2,,,8.7,,,,,,24.6,27,,,,,,,,,63.2,,,,,,,,129,34.1,,,0.377,0.521,,,,,,
1,성남,어르신,일반,74,관리자,2등급,20,F,154.8,55.5,26.0,87,74,136,20.1,20.3,,,20.7,,,,,,23.2,,,,,20,,110,6.25,25.43,36.6,,,,,,,,,,,,,,,,,,,20.3
1,동구(인천),성인,일반,48,관리자,참가,20,M,165.2,64.1,22.4,,78,123,41.2,42.8,,,14.3,,,,,,23.5,29,,,175,,,,,,66.8,,,99,118,140,,38.3,,,,,0.378,,,,,,,
5,KSPO송파,어르신,일반,74,관리자,참가,20,F,143.7,56.4,39.3,96,69,154,15.1,15.5,,,15.4,,,,,,27.3,,,,,35,,115,4.68,21.78,27.5,,,,,,,,,,,,,,,,,,,15.5
2,전주,성인,일반,39,관리자,참가,20,M,179.4,80.9,21.1,94.5,80,126,41,41.2,,,5.6,,,,,,25.1,38,,,,,,,,,50.9,,,,,,,,113,40.2,,,0.304,0.551,,,,,,
2,KSPO건강체력,어르신,출장,86,관리자,참가,20,M,166,66.5,19.4,,69,120,29.1,26.4,,,,,,,,,24.1,,,,,,,,,39.76,43.8,,,,,,,,,,,,,,,,,,,29.1
1,양평,성인,일반,25,관리자,참가,20,M,174.6,91.60,27.4,99.5,86,134,53.3,47.2,,,13.8,,,,,,30,38,,,186,,,,,,58.2,,,,,,,,105,42.1,,,0.366,,,,,,,
4,의정부,어르신,일반,72,관리자,2등급,20,M,164.3,66.6,29.4,86,89,162,26.4,34.3,,,5.2,,,,,,24.7,,,,,25,,117,5.24,21.12,51.5,,,,,,,,,,,,,,,,,,,34.3
1,창원,성인,일반,47,관리자,참가,20,F,159.9,52.6,31.6,73,68,141,22.4,19.7,,,9.3,,,,,,20.6,12,,,118,,,,,,42.6,,,,,,,,126,32.8,,,0.476,,,,,,,
1,서초,성인,일반,51,관리자,참가,20,F,156.7,81.1,44.6,99.3,80,143,24.1,28.8,,,16.5,,,,,,33.0,5,11,,,,,,,,35.5,,25.4,,,,,,,,,,0.348,0.390,,,,,,
3,동구(부산),성인,출장,31,관리자,참가,20,M,177.8,94.4,26,103.2,82,123,38.8,44.6,,,3,,,,,,29.9,44,,,,,,,,,47.2,,,,,,,,119,38.2,,,0.330,0.544,,,,,,
3,서구(대전),어르신,일반,66,관리자,3등급,20,F,153.6,51.1,27.5,,67,109,25.7,23.5,,,15.1,,,,,,21.7,,,,,36,,102,3.82,16.37,50.3,,,,,,,,,,,,,,,,,,,25.7
1,세종,어르신,일반,71,관리자,참가,20,F,154.5,48.7,24.7,69.8,66,133,23.2,24.3,,,-20,,,,,,20.4,,,,,17,,128,5.54,22.51,49.9,,,,,,,,,,,,,,,,,,,24.3
1,나주,청소년,출장,18,관리자,3등급,20,F,164.7,66.6,31.4,72.5,80,120,28.4,30.6,33,,23.1,22.8,0.429,50.473,8,50.841,24.6,,23,,,,,,,,45.9,,33.2,,,,,,,,,,,,,,,,,
1,동구(부산),성인,출장,25,관리자,참가,20,M,174.6,81.4,30.5,99.4,94,134,31.3,34.2,,,13.4,,,,,,26.7,27,,,,,,,,,42.0,,,,,,,,180,33.4,,,0.416,0.424,,,,,,
4,수원,어르신,일반,71,관리자,3등급,20,F,148,50.3,28,81,85,159,17.4,21.1,,,12.3,,,,,,23.0,,,,,22,,95,5.868,24.656,41.9,,,,,,,,,,,,,,,,,,,21.1
1,KSPO건강체력,어르신,출장,72,관리자,참가,20,M,167.7,74.8,27.3,,85,155,41.1,40.8,,,,,,,,,26.6,,,,,,,,,16.01,54.9,,,,,,,,,,,,,,,,,,,41.1
4,창원,성인,일반,44,관리자,참가,20,F,163.5,55.9,30.1,70,68,116,23.3,28.6,,,6.3,,,,,,20.9,9,,,129,,,,,,51.2,,,,,,,,118,33.9,,,0.301,,,,,,,
1,동구(부산),성인,출장,28,관리자,참가,20,F,154.9,76.4,48.9,100.2,79,108,15.3,18.4,,,10.3,,,,,,31.8,19,,,,,,,,,24.1,,,,,,,,180,23.4,,,0.560,0.287,,,,,,
3,서구(대전),어르신,일반,65,관리자,3등급,20,F,154.9,50.7,33.2,,60,119,23.1,24.2,,,23.6,,,,,,21.1,,,,,28,,95,3.84,16.88,47.7,,,,,,,,,,,,,,,,,,,24.2
3,KSPO건강체력,어르신,출장,75,관리자,참가,20,M,160.1,67,34.9,,47,128,29.7,29.5,,,,,,,,,26.1,,,,,,,,,22.63,44.3,,,,,,,,,,,,,,,,,,,29.7
1,KSPO건강체력,성인,출장,60,관리자,참가,20,F,151.2,58.6,39.3,,75,143,21.6,21,,,,,,,,,25.6,,,,,,,,,,36.9,,,,,,,,111,29.9,,,,,,,,,,
1,나주,청소년,출장,18,관리자,참가,20,F,167.1,50.8,23.2,68,78,130,25.6,26.9,40,,13.2,20.34,0.491,38.661,9,39.075,18.2,,16,,,,,,,,53.0,,35.2,,,,,,,,,,,,,,,,,
1,세종,어르신,일반,72,관리자,참가,20,M,172.8,89.7,35.2,105.4,62,118,30.3,28.1,,,-3.7,,,,,,30.0,,,,,19,,125,5.84,23.11,33.8,,,,,,,,,,,,,,,,,,,30.3
1,동구(부산),성인,출장,20,관리자,3등급,20,F,154.6,48.7,25.6,68.3,71,101,22.8,24.4,,,15,,,,,,20.4,31,,,,,,,,,50.1,,,,,,,,91,42.6,,,0.375,0.421,,,,,,
5,서구(대전),성인,일반,23,관리자,참가,20,F,161.1,47.8,26.5,,61,101,25.3,25.3,,,9.1,,,,,,18.4,30,,,146,,,,,,52.9,,,99,134,168,,37.2,,,,,0.390,,,,,,,
1,성동,성인,일반,22,관리자,참가,20,F,174.1,48.4,15.7,,76,120,25.4,29.7,,,7.7,,,,,,16.0,38,,,173,,,,,,61.4,,,,,,,,136,38.7,,,0.240,,,,,,,
2,KSPO건강체력,어르신,출장,70,관리자,참가,20,M,173.4,84.5,27.9,,75,140,37,43.3,,,,,,,,,28.1,,,,,,,,,23.85,51.2,,,,,,,,,,,,,,,,,,,43.3
1,서구(대전),성인,일반,32,관리자,3등급,20,F,151.8,53.2,35.2,,75,126,24.4,24,,,29.1,,,,,,23.1,22,,,155,,,,,,45.9,,,90,128,164,,33.9,,,,,0.422,,,,,,,
2,나주,청소년,출장,18,관리자,2등급,20,F,167.3,59,22.4,65,80,122,28,29.3,36,,21.3,21.43,0.475,48.409,13,49.007,21.1,,42,,,,,,,,49.7,,38.8,,,,,,,,,,,,,,,,,
2,수원,성인,일반,54,관리자,3등급,20,M,170.7,71.9,25.3,83,83,135,38.7,48,,,13.3,,,,,,24.7,28,,,,,,,,,66.8,,,,,,,,92,41.0,,,0.32,0.511,,,,,,
1,달서,성인,일반,49,관리자,3등급,20,M,175.1,65.16,19.2,78.8,96,136,31.2,40.7,,,7.4,,,,,,21.3,37,,,187,,,,,,62.5,,,,,,,,96,43.4,,,0.311,,,,,,,
2,마포,어르신,일반,77,관리자,2등급,20,M,159.5,65,32,92,83,144,32.2,25.5,,,5.4,,,,,,25.6,,,,,28,,118,5.68,23.42,49.5,,,,,,,,,,,,,,,,,,,32.2
1,나주,성인,출장,19,관리자,2등급,20,F,159.6,52.9,29,69,75,130,26.5,29.5,,,19.6,,,,,,20.8,41,50,,169,,,,,,55.8,,43.2,,,,,,,,,,0.358,,,,,,,
3,고양,성인,일반,56,관리자,3등급,20,F,158.7,52.1,19,,69,122,22.9,26.3,,,15.7,,,,,,20.7,23,11,14.19,142,,,,,,50.5,,29.9,,,,,,,,,,,,,,,,,
1,천안,청소년,일반,18,관리자,참가,20,M,173.2,70.3,23.4,,73,128,31.5,38.7,12,,14.5,20,0.551,48.732,13,49.330,23.4,,22,,,,,,,,55.0,,38.6,,,,,,,,,,,,,,,,,
5,스포원(금정),성인,출장,58,관리자,참가,20,F,158.2,53.8,35.5,,92,141,26.2,27.3,,,9.4,,,,,,21.5,0,17,,,,,,,,50.7,,31.4,,,,,,,,,,0.431,0.385,,,,,,
1,달서,청소년,일반,17,관리자,참가,20,M,179.3,82.9,29.4,99.9,84,156,47.4,53.1,,43,15.5,20.25,0.564,41.27,17,42.052,25.8,,,,,,,,,,64.1,,,97,144,167,,41.0,,,,,,,,,,,,
1,고양,성인,일반,48,관리자,참가,20,F,157.4,72.4,35.3,,75,120,29.4,26.4,,,4.4,,,,,,29.2,9,7,14.81,134,,,,,,40.6,,25.7,,,,,,,,,,,,,,,,,
3,마포,어르신,일반,76,관리자,1등급,20,M,167.8,67.3,25.6,90,77,159,37.7,32.1,,,11.4,,,,,,23.9,,,,,29,,139,4.5,18.72,56.0,,,,,,,,,,,,,,,,,,,37.7
2,청주,성인,일반,44,관리자,참가,20,F,170.1,65.7,33.2,82.8,62,111,23.2,29.6,,,7.1,,,,,,22.7,20,,,119,,,,,,45.1,,,,,,,,134,30.2,,,0.371,,,,,,,
1,나주,성인,출장,19,관리자,참가,20,F,168,82.8,45.2,105,80,122,26.6,30.9,,,5.9,,,,,,29.3,36,16,,163,,,,,,37.3,,28.1,,,,,,,,,,0.464,,,,,,,
1,성동,성인,일반,61,관리자,참가,20,F,153.7,60.8,36.3,,74,124,24.5,29.2,,,20.4,,,,,,25.7,1,,,122,,,,,,48.0,,,,,,,,92,31.8,,,0.363,,,,,,,
7,청주,성인,일반,47,관리자,2등급,20,M,183.6,75.3,17.2,85,77,119,56.4,54.4,,,10.1,,,,,,22.3,48,47,11.22,214,,,,,,74.9,,40.9,,,,,,,,,,,,,,,,,
6,스포원(금정),성인,출장,40,관리자,참가,20,F,150.3,72.8,36.8,,92,149,41.6,42.1,,,17.6,,,,,,32.2,15,16,,,,,,,,57.8,,28.6,,,,,,,,,,0.35,0.455,,,,,,
1,동구(인천),성인,일반,23,관리자,2등급,20,F,165.4,51.6,20.7,,77,121,22.9,26.8,,,15.3,,,,,,18.9,38,,,160,,,,,,51.9,,,93,114,143,,39.6,,,,,0.448,,,,,,,
1,강릉,청소년,일반,17,관리자,2등급,20,F,169.9,64.3,28.1,83.7,76,124,20.3,27.9,,33,22,24.66,0.415,50.649,15,51.339,22.3,,,,,,,,,,43.4,,,98,143,163,,36.3,,,,,,,,,,,,
1,나주,성인,출장,19,관리자,참가,20,M,178.3,84,26.3,84.5,80,118,44.9,44.7,,,-2.1,,,,,,26.4,55,45,,223,,,,,,53.5,,41.6,,,,,,,,,,0.327,,,,,,,
1,화성,성인,일반,21,관리자,3등급,20,F,164.6,48.7,26.2,,79,131,20.2,23.3,,,11.9,,,,,,18.0,36,,14.06,150,,,,,,47.8,,,,,,,,150,36.1,,,,,,,,,,
3,스포원(금정),성인,출장,48,관리자,참가,20,F,158.2,50.9,30.7,,90,140,29.4,30.1,,,5.1,,,,,,20.3,16,9,,,,,,,,59.1,,29.8,,,,,,,,,,0.514,0.408,,,,,,
2,동구(인천),성인,일반,25,관리자,참가,20,F,167.7,51.1,22.2,,97,138,20.4,26.1,,,12.5,,,,,,18.2,15,,,138,,,,,,51.1,,,,,,,,127,37.9,,,0.339,,,,,,,
1,양평,성인,일반,26,관리자,3등급,20,F,157.3,53.20,30.3,77.0,86,117,26.3,27.5,,,16.9,,,,,,21.5,37,,,151,,,,,,51.7,,,,,,,,146,33.9,,,0.388,,,,,,,
1,세종,성인,일반,30,관리자,참가,20,F,154.4,53.8,31.6,77.4,68,120,23.5,29,,,7.5,,,,,,22.6,41,,,149,,,,,,53.9,,,,,,,,94,39.1,,,0.336,,,,,,,
4,보은,어르신,일반,65,관리자,참가,20,F,160.3,74.9,44.3,,60,130,23.3,22.1,,,14.1,,,,,,29.1,,,,,18,,119,5.04,20.84,31.1,,,,,,,,,,,,,,,,,,,23.3
1,오산,성인,일반,19,관리자,참가,20,M,162,58.9,23.4,78.2,68,115,30.2,28.1,,,16.8,,,,,,22.4,30,22,,198,,,,,,51.3,,40.2,,,,,,,,,,0.397,,,,,,,
1,KSPO건강체력,성인,출장,30,관리자,참가,20,F,152,63.9,34.6,,91,143,36,35.9,,,,,,,,,27.7,,,,,,,,,,56.3,,,,,,,,147,29.9,,,,,,,,,,
1,서대문,성인,일반,29,관리자,참가,20,M,165.8,70.2,25.3,,86,142,43.2,51.4,,,11.4,,,,,,25.5,41,,,211,,,,,,73.2,,,88,116,141,181,40.0,,,,,0.372,,,,,,,
1,화성,청소년,일반,18,관리자,참가,20,F,167.2,51.6,24.7,,87,125,22.6,22.4,,34,12.8,19.78,,46.755,5,46.985,18.5,,10,,,,,,,,43.8,,33.9,,,,,,,,,,,,,,,,,
3,마포,어르신,일반,65,관리자,3등급,20,M,168.7,60.3,27.4,86,94,159,36.3,40.5,,,3.4,,,,,,21.2,,,,,27,,137,4.30,17.17,67.2,,,,,,,,,,,,,,,,,,,40.5
3,KSPO송파,성인,일반,23,관리자,참가,20,F,167.3,52.7,29.3,69.5,74,108,22.2,25.8,,,19.9,,,,,,18.8,22,,,,,,,,,49.0,,,,,,,,125,38.1,,,0.354,0.425,,,,,,
1,창원,성인,일반,31,관리자,참가,20,M,170.5,86.8,34.3,102,90,158,36.5,40.6,,,1.7,,,,,,29.9,31,,,161,,,,,,46.8,,,,,,,,136,36.8,,,0.364,,,,,,,
2,마포,어르신,일반,70,관리자,3등급,20,M,166.4,58.5,14,82,67,124,37.7,42.6,,,1.3,,,,,,21.1,,,,,24,,118,4.44,17.86,72.8,,,,,,,,,,,,,,,,,,,42.6
